id,gender,age,howoften,connect,OS,paid,UX,used,socialMedia,purpose,GPS,videos,preferred_app
122,man,20,less_than_1,Yes,Android,Yes,Important,No,Limited,Stay_Fit,Yes,Sometimes,coach
123,man,22,1_time,No,Android,No,Important,Yes,Limited,Stay_Fit,Yes,Sometimes,food_only
124,man,22,less_than_1,No,Android,No,Important,No,Limited,Stay_Fit,Yes,Sometimes,food_only
125,vrouw,19,less_than_1,Yes,Android,No,Important,Yes,Limited,Stay_Fit,Yes,Sometimes,fitness_only
126,man,20,2_times,No,Android,No,Important,No,Limited,Muscle,No,Must,fitness_only
127,man,24,1_time,No,Android,No,Not_important,Yes,Limited,Stay_Fit,Yes,Sometimes,fitness_only
128,man,21,more_than_2_times,No,Android,No,Important,Yes,Limited,Muscle,No,Must,coach
129,man,22,more_than_2_times,Yes,Android,No,Not_important,Yes,Limited,Stay_Fit,Yes,Sometimes,fitness_only
130,man,22,less_than_1,No,IOS,Yes,Important,No,Limited,Stay_Fit,Yes,Sometimes,fitness_only
131,man,20,1_time,No,Android,No,Important,Yes,Limited,Stay_Fit,Yes,Not_necessarily,fitness_only
132,man,24,more_than_2_times,Yes,Android,No,Important,No,Limited,Losing_weight,Yes,Sometimes,coach
133,man,20,less_than_1,No,IOS,No,Important,Yes,Limited,Stay_Fit,Yes,Sometimes,food_only
134,man,20,more_than_2_times,No,Android,No,Important,No,Limited,Muscle,No,Sometimes,fitness_only
135,man,21,2_times,Yes,IOS,No,Neutral,Yes,Limited,Stay_Fit,Yes,Sometimes,fitness_only
136,man,20,more_than_2_times,No,Android,No,Not_important,No,Limited,Stay_Fit,Yes,Sometimes,fitness_only
137,man,23,less_than_1,Yes,IOS,No,Important,No,Limited,Losing_weight,No,Must,coach
138,man,21,2_times,Yes,Android,No,Neutral,Yes,Annoying,Stay_Fit,Yes,Sometimes,coach
139,man,19,2_times,No,Android,No,Important,No,Limited,Stay_Fit,Yes,Sometimes,fitness_only
140,man,27,more_than_2_times,No,Android,Yes,Important,No,Limited,Stay_Fit,Yes,Must,fitness_only
141,man,21,less_than_1,No,Android,No,Important,No,Limited,Stay_Fit,Yes,Sometimes,fitness_only
142,man,20,more_than_2_times,No,Android,No,Important,No,Limited,Stay_Fit,Yes,Sometimes,fitness_only
143,man,20,less_than_1,Yes,Android,No,Important,No,Limited,Stay_Fit,Yes,Sometimes,coach
144,man,29,more_than_2_times,No,Android,No,Important,Yes,Limited,Stay_Fit,Yes,Must,coach
145,vrouw,19,more_than_2_times,Yes,IOS,No,Important,Yes,Limited,Muscle,Yes,Sometimes,fitness_only
146,man,20,less_than_1,No,Android,No,Not_important,No,Limited,Losing_weight,No,Not_necessarily,fitness_only
147,man,34,less_than_1,No,Android,No,Important,No,Limited,Losing_weight,No,Not_necessarily,food_only
148,man,23,more_than_2_times,No,Android,No,Neutral,No,Limited,Muscle,No,Must,fitness_only
149,vrouw,27,more_than_2_times,Yes,Android,No,Important,Yes,Limited,Stay_Fit,No,Sometimes,coach
150,vrouw,21,more_than_2_times,Yes,Android,No,Important,Yes,Limited,Stay_Fit,Yes,Sometimes,fitness_only
151,man,24,more_than_2_times,Yes,IOS,No,Important,Yes,Annoying,Muscle,No,Not_necessarily,fitness_only
152,man,20,more_than_2_times,No,Android,No,Not_important,No,Limited,Muscle,No,Not_necessarily,coach
153,vrouw,20,2_times,Yes,Android,No,Not_important,No,Limited,Stay_Fit,Yes,Sometimes,coach
154,man,48,more_than_2_times,Yes,IOS,Yes,Important,Yes,Limited,Stay_Fit,No,Sometimes,fitness_only
155,vrouw,52,more_than_2_times,Yes,Android,Yes,Important,No,Limited,Stay_Fit,Yes,Sometimes,food_only
156,vrouw,55,1_time,No,other,No,Neutral,No,Limited,Losing_weight,No,Sometimes,food_only
157,vrouw,54,less_than_1,Yes,Android,No,Important,No,Annoying,Stay_Fit,Yes,Sometimes,food_only
158,vrouw,45,1_time,No,IOS,No,Not_important,No,Annoying,Losing_weight,Yes,Sometimes,food_only
159,vrouw,53,less_than_1,No,other,No,Not_important,No,Limited,Losing_weight,No,Sometimes,food_only
160,man,22,more_than_2_times,No,Android,No,Important,Yes,Limited,Muscle,No,Not_necessarily,food_only
161,man,44,2_times,Yes,IOS,No,Important,Yes,Annoying,Stay_Fit,Yes,Sometimes,fitness_only
162,vrouw,57,2_times,Yes,Android,No,Not_important,Yes,Limited,Stay_Fit,No,Sometimes,food_only
163,vrouw,47,less_than_1,Yes,Android,No,Important,No,Annoying,Stay_Fit,Yes,Sometimes,coach
164,man,40,more_than_2_times,Yes,IOS,No,Important,Yes,Limited,Stay_Fit,Yes,Sometimes,fitness_only
165,vrouw,26,more_than_2_times,Yes,IOS,No,Not_important,Yes,Limited,Stay_Fit,Yes,Must,fitness_only
166,vrouw,39,more_than_2_times,Yes,Android,No,Important,Yes,Limited,Stay_Fit,Yes,Sometimes,coach
167,man,15,more_than_2_times,Yes,Android,No,Important,Yes,Limited,Muscle,No,Sometimes,fitness_only
168,man,27,more_than_2_times,No,Android,No,Important,Yes,Limited,Stay_Fit,Yes,Sometimes,coach
169,vrouw,66,more_than_2_times,No,Android,No,Neutral,No,Annoying,Stay_Fit,No,Sometimes,food_only
170,man,52,2_times,No,Android,No,Neutral,No,Limited,Stay_Fit,No,Sometimes,fitness_only
171,vrouw,46,less_than_1,No,Android,No,Neutral,No,Annoying,Losing_weight,Yes,Sometimes,food_only
172,vrouw,40,less_than_1,Yes,Android,No,Important,No,Limited,Losing_weight,Yes,Sometimes,food_only
173,vrouw,51,more_than_2_times,No,Android,No,Important,No,Limited,Muscle,No,Sometimes,food_only
174,man,30,more_than_2_times,No,Android,Yes,Not_important,Yes,Limited,Stay_Fit,No,Sometimes,food_only
175,vrouw,37,more_than_2_times,Yes,Android,No,Important,Yes,Limited,Losing_weight,Yes,Sometimes,food_only
176,vrouw,21,2_times,Yes,Android,No,Important,Yes,Limited,Losing_weight,Yes,Sometimes,coach
177,man,36,1_time,Yes,Android,No,Not_important,No,Limited,Stay_Fit,Yes,Sometimes,fitness_only
178,vrouw,52,less_than_1,No,Android,Yes,Not_important,No,Limited,Losing_weight,No,Sometimes,coach
179,man,27,more_than_2_times,Yes,Android,No,Important,Yes,Limited,Stay_Fit,Yes,Sometimes,fitness_only
180,vrouw,41,2_times,Yes,Android,No,Important,Yes,Limited,Stay_Fit,No,Sometimes,food_only
181,vrouw,56,2_times,Yes,Android,No,Not_important,No,Limited,Stay_Fit,No,Sometimes,coach
182,vrouw,53,more_than_2_times,Yes,Android,No,Important,No,Limited,Losing_weight,No,Sometimes,food_only
183,man,21,more_than_2_times,Yes,IOS,Yes,Important,Yes,Annoying,Muscle,No,Must,fitness_only
184,vrouw,53,more_than_2_times,Yes,Android,No,Important,Yes,Limited,Losing_weight,No,Must,fitness_only
185,man,25,less_than_1,No,Android,No,Important,Yes,Limited,Stay_Fit,Yes,Not_necessarily,fitness_only
186,man,24,more_than_2_times,Yes,IOS,Yes,Not_important,Yes,Limited,Losing_weight,Yes,Sometimes,coach
187,vrouw,52,less_than_1,Yes,IOS,No,Not_important,Yes,Limited,Muscle,Yes,Sometimes,fitness_only
188,man,44,less_than_1,No,IOS,No,Important,No,Limited,Stay_Fit,Yes,Sometimes,food_only
189,vrouw,20,more_than_2_times,No,IOS,No,Important,No,Limited,Muscle,No,Sometimes,fitness_only
190,vrouw,51,less_than_1,Yes,IOS,Yes,Important,Yes,Limited,Losing_weight,Yes,Sometimes,coach
191,vrouw,35,more_than_2_times,No,IOS,Yes,Important,Yes,Limited,Losing_weight,Yes,Sometimes,fitness_only
192,vrouw,44,2_times,Yes,IOS,No,Important,Yes,Limited,Losing_weight,No,Sometimes,food_only
193,vrouw,44,less_than_1,Yes,Android,Yes,Important,No,Annoying,Losing_weight,Yes,Sometimes,fitness_only
194,man,21,more_than_2_times,No,Android,No,Important,No,Limited,Stay_Fit,Yes,Sometimes,coach
195,vrouw,67,1_time,Yes,IOS,Yes,Important,Yes,Limited,Losing_weight,Yes,Sometimes,coach
196,vrouw,64,more_than_2_times,Yes,Android,No,Not_important,Yes,Annoying,Stay_Fit,Yes,Sometimes,coach
197,man,24,more_than_2_times,Yes,Android,Yes,Important,Yes,Limited,Stay_Fit,Yes,Sometimes,fitness_only
198,man,33,more_than_2_times,No,IOS,No,Important,No,Limited,Stay_Fit,Yes,Not_necessarily,fitness_only
199,man,25,1_time,No,Android,No,Important,No,Limited,Stay_Fit,No,Sometimes,coach
200,vrouw,18,2_times,No,Android,Yes,Important,Yes,Annoying,Stay_Fit,Yes,Sometimes,coach
201,vrouw,50,less_than_1,Yes,Android,No,Important,Yes,Annoying,Stay_Fit,Yes,Sometimes,coach
202,vrouw,52,1_time,Yes,other,No,Neutral,No,Limited,Stay_Fit,No,Not_necessarily,fitness_only
203,vrouw,50,less_than_1,No,Android,No,Neutral,No,Limited,Stay_Fit,No,Sometimes,food_only
204,vrouw,51,less_than_1,Yes,Android,No,Not_important,No,Annoying,Losing_weight,Yes,Must,food_only
205,vrouw,51,2_times,Yes,Android,Yes,Not_important,No,Annoying,Stay_Fit,Yes,Sometimes,food_only
206,vrouw,59,less_than_1,Yes,other,No,Neutral,No,Annoying,Stay_Fit,Yes,Sometimes,fitness_only
207,man,21,less_than_1,Yes,Android,No,Important,Yes,Limited,Stay_Fit,Yes,Must,fitness_only
208,vrouw,59,2_times,Yes,Android,Yes,Important,Yes,Limited,Losing_weight,No,Sometimes,food_only
209,vrouw,50,2_times,No,Android,No,Neutral,No,Limited,Stay_Fit,No,Sometimes,food_only
210,man,21,more_than_2_times,Yes,IOS,Yes,Important,Yes,Limited,Losing_weight,Yes,Sometimes,food_only
211,man,55,more_than_2_times,Yes,Android,No,Important,No,Limited,Stay_Fit,Yes,Sometimes,fitness_only
212,man,27,more_than_2_times,Yes,IOS,No,Not_important,No,Limited,Muscle,No,Must,fitness_only
213,vrouw,51,1_time,No,other,No,Neutral,No,Limited,Stay_Fit,No,Not_necessarily,food_only
214,vrouw,60,2_times,Yes,Android,No,Not_important,No,Annoying,Stay_Fit,Yes,Sometimes,food_only
215,man,39,more_than_2_times,Yes,Android,Yes,Important,No,Limited,Muscle,Yes,Sometimes,coach
216,vrouw,20,1_time,No,IOS,No,Important,No,Limited,Stay_Fit,Yes,Must,coach
217,vrouw,43,1_time,No,IOS,No,Not_important,Yes,Limited,Stay_Fit,Yes,Not_necessarily,fitness_only
218,man,21,more_than_2_times,No,Android,No,Not_important,Yes,Limited,Muscle,Yes,Sometimes,fitness_only
